Ledger Type,Cost Center Type,Fund ID,Fund Name,Department ID,Department Name,Division ID,Division Name,Object,Object Description,Revenue Category Code,Category code description,Fiscal Year,July,August,September,October,November,December,January,February,March,April,May,June
B1,IS,54,Vehicle Management Fund,500,PUBLIC WORKS,459,FLEET MANAGEMENT,544010,SPEC DEPT SUPPLIES,808, Supplies and Expenses,2013,0,0,0,-2776.5,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,511748,DENTAL,,Salaries and Wages,2013,5387,0,0,0,0,0,0,-111,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,511773,RETIREMENT - MISC. EMPL,,Salaries and Wages,2013,57431,0,0,0,0,0,0,-1092,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,,UNEMPLOYMENT,,Salaries and Wages,2013,1679,0,0,0,0,0,0,11,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,,LIFE INSURANCE & AD & D,,Salaries and Wages,2013,1228,0,0,0,0,0,0,38,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,522110,UTIL - LIGHT / POWER,, Supplies and Expenses,2013,423,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,522310,OFFICE SUPPLIES / EXPENSE,, Supplies and Expenses,2013,7000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,577530,FARMERS' MKT EDUCATION PRGS,, Supplies and Expenses,2013,13600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,511000,PERMANENT EMPLOYEES,804,Salaries and Wages,2013,1064210,0,0,5202,0,0,0,10694,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,,EAP,804,Salaries and Wages,2013,1249,0,0,0,0,0,0,0,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,533020,GENERAL LIABILITY / AUTO,, Supplies and Expenses,2013,8327,0,0,0,0,0,0,0,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,402270,SPECIAL INSURANCE,650,Charges for Service,2013,-81206,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,400883,SPC HAP SU05,610,Intergovernmental,2013,-283911,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,400885,SPC HAP NEW,610,Intergovernmental,2013,-312973,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,400923,SPC ADMIN SU05,610,Intergovernmental,2013,-19874,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,511000,PERMANENT EMPLOYEES,816,Salaries and Wages,2013,17374,0,0,0,0,0,0,5043,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,,SECTION 8 ADMIN,610,Intergovernmental,2013,-1054121,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,,SECTION 8 FRAUD RECOVERY,610,Intergovernmental,2013,-90000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,511000,PERMANENT EMPLOYEES,816,Salaries and Wages,2013,755236,0,0,0,0,0,0,-46233,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,511746,MED TRUST - MISC. EMPL,816,Salaries and Wages,2013,22519,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,,EMPLOYEE HEALTH CONTRIBUTION,816,Salaries and Wages,2013,-6856,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,,DISABILITY INSURANCE,816,Salaries and Wages,2013,7826,0,0,0,0,0,0,78,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,533120,SPECIAL EQUIP MAINT,816, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,,SECTION 8 FSS ADMIN,610,Intergovernmental,2013,-65286,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,400394,HAP REVENUE - PORTS,610,Intergovernmental,2013,-300000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,400750,INT DEP/INVESTMENT,616,Investment Income,2013,-28000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,522320,METERED POSTAGE,816, Supplies and Expenses,2013,1000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,555210,TRAINING,816, Supplies and Expenses,2013,5000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,207,COMMUNITY & GOVT RELATIONS,511500,TEMPORARY EMPLOYEES,804,Salaries and Wages,2013,172495,0,0,0,0,0,0,1725,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,207,COMMUNITY & GOVT RELATIONS,,EMPLOYEE HEALTH CONTRIBUTION,804,Salaries and Wages,2013,-3892,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,207,COMMUNITY & GOVT RELATIONS,,EAP,804,Salaries and Wages,2013,722,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,207,COMMUNITY & GOVT RELATIONS,,LIFE INSURANCE & AD & D,804,Salaries and Wages,2013,1438,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,207,COMMUNITY & GOVT RELATIONS,544010,SPECIAL DEPARTMENT SUPPLIES,804, Supplies and Expenses,2013,38363,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,207,COMMUNITY & GOVT RELATIONS,511749,VISION,804,Salaries and Wages,2013,274,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,207,COMMUNITY & GOVT RELATIONS,,DISABILITY INSURANCE,804,Salaries and Wages,2013,1815,0,0,0,0,0,0,18,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,222,FINANCIAL OPERATIONS,511900,VACANCY SAVINGS,804,Salaries and Wages,2013,-53170,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,245,SOFTWARE SYSTEMS,511900,VACANCY SAVINGS,804,Salaries and Wages,2013,-34288,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,150,HUMAN RESOURCES,250,ADMINISTRATIVE SERVICES,511900,VACANCY SAVINGS,804,Salaries and Wages,2013,-10345,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,511900,VACANCY SAVINGS,806,Salaries and Wages,2013,-279690,0,0,0,0,0,0,26088,0,0,0,0
B1,IS,01,General Fund,500,PUBLIC WORKS,402,ENGINEERING,511900,VACANCY SAVINGS,808,Salaries and Wages,2013,-89995,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,227,OFFICE OF EMERGENCY MANAGEMENT,511746,MED TRUST - MISC. EMPL,804,Salaries and Wages,2013,3476,0,0,0,0,0,0,567,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),407611,CITY WI-FI ADVERTISING,612,Charges for Service,2013,-5000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,227,OFFICE OF EMERGENCY MANAGEMENT,511741,MEDICAL - POLICE,804,Salaries and Wages,2013,17913,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,227,OFFICE OF EMERGENCY MANAGEMENT,511920,UNIFORM / TOOL ALLOWANCE,804,Salaries and Wages,2013,960,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,247,WEB DEVELOPMENT,,LIFE INSURANCE & AD & D,804,Salaries and Wages,2013,2742,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,654,TRANSIT OPERATIONS,511713,MEDICARE-MISC EMPLOYEES,840,Salaries and Wages,2013,37721,-1262,0,0,0,0,0,-2537,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,655,TRANSIT OPERATIONS,511713,MEDICARE-MISC EMPLOYEES,840,Salaries and Wages,2013,222415,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,401002,SWIM CENTER-REC/LAP SWIM,612,Charges for Service,2013,-204809,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,401009,SWIM CENTER-AQUATIC SUPPLIES,612,Charges for Service,2013,-10558,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,,UNEMPLOYMENT,810,Salaries and Wages,2013,1938,0,0,0,0,0,0,19,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522900,MEMBERSHIPS AND DUES,810, Supplies and Expenses,2013,2180,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,561406,DIRECT SERVICES,, Supplies and Expenses,2013,25682,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511743,MEDICAL - MISC. EMPL,810,Salaries and Wages,2013,39013,0,0,-10000,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511748,DENTAL,810,Salaries and Wages,2013,2435,0,0,-900,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522310,OFFICE SUPPLIES / EXPENSE,, Supplies and Expenses,2013,1379,0,0,0,0,0,0,0,0,0,0,0
B1,IS,20,Miscellaneous Grants Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,403820,SUMMER FOOD SERVICE PROGRAM,610,Intergovernmental,2013,-22045,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511748,DENTAL,810,Salaries and Wages,2013,3143,0,0,-900,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,555210,TRAINING,810, Supplies and Expenses,2013,1548,0,0,0,0,0,0,0,0,0,0,0
B1,IS,11,Beach Recreation Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,,UNEMPLOYMENT,804,Salaries and Wages,2013,341,0,0,0,0,0,0,3,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,561700,TEMP RELOCATION FOOD PROVIDERS,, Supplies and Expenses,2013,12000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,04,Special Revenue Source Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,407790,CHILDCARE LINKAGE FEE,612,Charges for Service,2013,-45000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,522540,ADVERTISING,808, Supplies and Expenses,2013,50000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),511748,DENTAL,804,Salaries and Wages,2013,4487,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),,UNEMPLOYMENT,804,Salaries and Wages,2013,2227,0,0,0,0,0,0,22,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),,DCAP,804,Salaries and Wages,2013,288,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,244,SYSTEMS & NETWORKS,,UNEMPLOYMENT,804,Salaries and Wages,2013,6282,0,0,0,0,0,0,63,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,244,SYSTEMS & NETWORKS,,DCAP,804,Salaries and Wages,2013,792,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,404430,MAIN STREET PARKING LOTS,608,Licenses and Permits,2013,-1020000,0,0,0,0,0,0,0,0,1020000,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,522620,RENT,844, Supplies and Expenses,2013,94434,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,522910,VEHICLES - FUELS / LUBRICATION,, Supplies and Expenses,2013,510,0,0,0,0,0,0,0,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,511748,DENTAL,804,Salaries and Wages,2013,11114,0,0,0,0,0,0,0,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,,UNEMPLOYMENT,804,Salaries and Wages,2013,5110,0,0,0,0,0,0,51,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,522040,INSURANCE AND BONDS,860, Supplies and Expenses,2013,2374053,0,0,0,0,0,0,0,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,523000,VEHICLE MGMT FUND-MAINTENANCE,, Supplies and Expenses,2013,1000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,555060,PROFESSIONAL SERVICES,, Supplies and Expenses,2013,70000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,58,Risk Management - Admin,130,FINANCE,229,RISK MANAGEMENT-ADMIN,402260,PROPERTY INSURANCE,650,Charges for Service,2013,-2364344,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,533040,SPECIAL INSURANCE,806, Supplies and Expenses,2013,3000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,400882,SPC HAP TRA,610,Intergovernmental,2013,-1585798,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,400924,SPC ADMIN EXPANSION,610,Intergovernmental,2013,-17170,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,400925,SPC ADMIN NEW,610,Intergovernmental,2013,-21908,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,511000,PERMANENT EMPLOYEES,816,Salaries and Wages,2013,0,0,0,0,0,0,0,1647,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,511000,PERMANENT EMPLOYEES,816,Salaries and Wages,2013,65268,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,511748,DENTAL,816,Salaries and Wages,2013,11307,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,522180,BANK FEES,816, Supplies and Expenses,2013,600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,522310,OFFICE SUPPLIES / EXPENSES,816, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,577040,AUDIT FEES,816, Supplies and Expenses,2013,6000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,533580,COMPUTER EQUIP/SOFTWARE MAINT,812, Supplies and Expenses,2013,12813,0,0,0,0,0,0,0,0,0,0,0
B1,IS,12,Housing Authority Fund,620,HOUSING & ECONOMIC DEVELOPMENT,269,HOUSING SERVICES,578330,PORTABLE ADMIN FEES,816, Supplies and Expenses,2013,5000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,207,COMMUNITY & GOVT RELATIONS,511000,PERMANENT EMPLOYEES,804,Salaries and Wages,2013,645934,0,0,0,0,0,0,6459,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,555060,PROFESSIONAL SERVICES,804, Supplies and Expenses,2013,45000,0,0,0,0,0,0,0,0,-45000,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,408060,TOBACCO RETAILER LICENSE,608,Licenses and Permits,2013,-28099,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,700,NON-DEPARTMENTAL,274,ALL OTHER TRANSACTIONS,577840,ASSESSMENTS FOR CITY-OWNED PRO,820, Supplies and Expenses,2013,447515,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,314,FIRE PREVENTION,555210,TRAINING,806, Supplies and Expenses,2013,12342,0,0,0,0,0,0,0,0,0,0,0
B1,IS,06,Clean Bchs & Ocean Prcl Tx Fd,500,PUBLIC WORKS,402,ENGINEERING,522620,RENT,808, Supplies and Expenses,2013,37000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,06,Clean Bchs & Ocean Prcl Tx Fd,500,PUBLIC WORKS,402,ENGINEERING,555060,PROFESSIONAL SERVICES,808, Supplies and Expenses,2013,170000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,20,Miscellaneous Grants Fund,310,FIRE,312,FIRE - ADMINISTRATION,406794,08 UASI GRANT,610,Intergovernmental,2013,0,0,0,-162889,0,0,0,0,0,0,0,0
B1,IS,06,Clean Bchs & Ocean Prcl Tx Fd,500,PUBLIC WORKS,402,ENGINEERING,560020,DOWNSPOUT REDIRECT,808, Supplies and Expenses,2013,1500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,613,ADMIN. AND FACILITIES,401750,MUSEUM UTILITY REIMBURSE,622,Other,2013,-6000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,652,TRANSIT MAINTENANCE,511560,CAPITALIZED LABOR,,Salaries and Wages,2013,-1600000,0,0,0,0,0,0,-16000,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,613,ADMIN. AND FACILITIES,566290,PROGRAMS & SPECIAL EVENTS,812, Supplies and Expenses,2013,725,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,544870,PARKING CITATION COSTS,804, Supplies and Expenses,2013,1500000,0,0,0,0,0,0,0,0,-1500000,0,0
B1,IS,20,Miscellaneous Grants Fund,310,FIRE,312,FIRE - ADMINISTRATION,406795,09 UASI GRANT,610,Intergovernmental,2013,0,0,-99378,6162,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,522530,PARKING OUTREACH,804, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,-10000,0,0
B1,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,404420,5TH AND ARIZONA PARKING,608,Licenses and Permits,2013,-400000,0,0,0,0,0,0,0,0,400000,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,407691,TAXI FRANCHISE FEES,612,Charges for Service,2013,-355000,0,0,0,0,0,0,0,0,33600,0,321400
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,540590,EMPLOYEE RECOGNITION & APPRECI,806, Supplies and Expenses,2013,255,0,0,0,0,0,0,0,0,0,0,0
B1,IS,30,Pier Fund,500,PUBLIC WORKS,455,PIER MAINTENANCE,511490,OVERTIME,,Salaries and Wages,2013,7060,0,0,0,0,0,0,71,0,0,0,0
B1,IS,30,Pier Fund,500,PUBLIC WORKS,455,PIER MAINTENANCE,,EAP,,Salaries and Wages,2013,622,0,0,-4,0,0,0,0,0,0,0,0
B1,IS,30,Pier Fund,500,PUBLIC WORKS,455,PIER MAINTENANCE,522310,OFFICE SUPPLIES / EXPENSE,, Supplies and Expenses,2013,4000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,33,Airport Fund,500,PUBLIC WORKS,457,AIRPORT MAINTENANCE,,DCAP,,Salaries and Wages,2013,276,0,0,0,0,0,0,0,0,0,0,0
B1,IS,33,Airport Fund,500,PUBLIC WORKS,457,AIRPORT MAINTENANCE,544340,INDIRECT COST ALLOCATION,, Supplies and Expenses,2013,195053,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,268,ECONOMIC DEVELOPMENT,555060,PROFESSIONAL SERVICES,, Supplies and Expenses,2013,61500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,267,STRATEGIC & TRANSP. PLANNING,400600,OVERSIZE LOAD,612,Charges for Service,2013,-55071,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,267,STRATEGIC & TRANSP. PLANNING,408010,REVIEW OF PLANNING APPLICATION,612,Charges for Service,2013,-11000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,226,OFF SUSTAINABILITY & ENVIRON,,EMPLOYEE HEALTH CONTRIBUTION,804,Salaries and Wages,2013,-15354,0,0,1306,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,160,INFORMATION SYSTEMS,246,SUPPORT SERVICES,,EMPLOYEE HEALTH CONTRIBUTION,804,Salaries and Wages,2013,-2411,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,315,TRAINING,,EMPLOYEE HEALTH CONTRIBUTION,806,Salaries and Wages,2013,-2009,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,501,ADMINISTRATION & PLANNING SVCS,,EMPLOYEE HEALTH CONTRIBUTION,810,Salaries and Wages,2013,-3982,0,0,0,0,0,0,-474,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,,EMPLOYEE HEALTH CONTRIBUTION,810,Salaries and Wages,2013,-6568,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,,EMPLOYEE HEALTH CONTRIBUTION,810,Salaries and Wages,2013,-3918,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,,EMPLOYEE HEALTH CONTRIBUTION,810,Salaries and Wages,2013,-2813,0,0,0,0,0,0,0,0,0,0,0
B1,IS,31,Wastewater Fund,500,PUBLIC WORKS,661,WASTE WATER,,EMPLOYEE HEALTH CONTRIBUTION,840,Salaries and Wages,2013,-13695,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,640,TRANSIT EXECUTIVE,,EMPLOYEE HEALTH CONTRIBUTION,808,Salaries and Wages,2013,-3433,0,0,0,0,0,0,235,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,652,TRANSIT MAINTENANCE,,EMPLOYEE HEALTH CONTRIBUTION,808,Salaries and Wages,2013,-30631,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,120,RECORDS & ELECTION SERVICES,214,R & ES(CITY CLERK)-SUPP SCVS,522110,UTIL - LIGHT / POWER,804, Supplies and Expenses,2013,2285,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,120,RECORDS & ELECTION SERVICES,214,R & ES(CITY CLERK)-SUPP SCVS,522130,UTILITIES - WATER,804, Supplies and Expenses,2013,2754,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,402790,VAULT SALES,650,Charges for Service,2013,-62220,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,402810,URN SALES,650,Charges for Service,2013,-18000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,556140,SOLD VAULTS,808, Supplies and Expenses,2013,35000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,556150,SOLD NAME PLATES/BENCHES,808, Supplies and Expenses,2013,8000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,556180,EMBALMING SUPPLIES/EQUIPMENT,808, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,556190,MISC SERVICES/SALES,808, Supplies and Expenses,2013,33500,0,0,0,0,0,0,0,0,0,0,0
