Ledger Type,Cost Center Type,Fund Id,Fund Description,Expenditure Category Id,Expenditure Category Description,Project ID,Project Description,Fiscal year,July,August,September,October,November,December,January,February,March,April,May,June
BA,JB,00027,Resource Recovery & Recyc Fund,710,GENERAL GOVERNMENT (CIP)      ,0167,FLEET VEHICLE REPLACEMENT     ,14,1528767,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00030,Pier Fund                     ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,14,1600,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00030,Pier Fund                     ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,10168,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00030,Pier Fund                     ,710,GENERAL GOVERNMENT (CIP)      ,0167,FLEET VEHICLE REPLACEMENT     ,14,30397,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00031,Wastewater Fund               ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,14,34530,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00031,Wastewater Fund               ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,13968,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00031,Wastewater Fund               ,710,GENERAL GOVERNMENT (CIP)      ,0167,FLEET VEHICLE REPLACEMENT     ,14,223154,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00033,Airport Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACEMENT PRO,14,12563,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00033,Airport Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,16387,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00033,Airport Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0167,FLEET VEHICLE REPLACEMENT     ,14,63931,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00037,Cemetery Fund                 ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,14,5500,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00037,Cemetery Fund                 ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,3093,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00037,Cemetery Fund                 ,710,GENERAL GOVERNMENT (CIP)      ,0167,FLEET VEHICLE REPLACEMENT     ,14,24686,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00041,Big Blue Bus Fund             ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,51250,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00054,Vehicle Management Fund       ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,14,9640,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00054,Vehicle Management Fund       ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,11989,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00059,"Self-insur, Workers' Comp Fund",710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,14,20093,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00059,"Self-insur, Workers' Comp Fund",710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,6417,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00059,"Self-insur, Workers' Comp Fund",710,GENERAL GOVERNMENT (CIP)      ,0167,FLEET VEHICLE REPLACEMENT PROG,14,3332,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,14,1516989,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,14,0,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0377,TORCA AFFORDABLE HOUSING      ,14,694692,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,0,0,0,0,0,0,0,0,0,0,0,0
BA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,14,523908,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,0135,WATER WELL DEVELOPMENT        ,11,0,0,0,1620,0,0,-1620,0,0,0,0,0
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0377,TORCA AFFORDABLE HSING TRST FD,10,0,0,0,0,49427.68,0,0,0,16548.1,9651,429595,21960.66
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0377,TORCA AFFORDABLE HSING TRST FD,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0377,TORCA AFFORDABLE HSING TRST FD,11,2835.28,1018.3,4229.16,5267.96,4016.93,1949.47,6149.38,801.1,956.74,5844.66,21019.74,-45039.38
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0377,TORCA AFFORDABLE HSING TRST FD,12,1500,2081.57,0,0,26584.17,0,0,0,0,0,0,0
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0733,TORCA ACQUISITION             ,12,0,0,264,264,264,264,764,0,0,0,0,0
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0734,TORCA CONVERSION PROJECTS     ,11,0,0,0,0,0,0,0,0,0,0,124977.01,-78716.4
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0734,TORCA CONVERSION PROJECTS     ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0680,PARKING FACILITY REHAB        ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,720,COMM & ECON DEV (CIP)         ,0344,HOME HOUSING TRUST FUND       ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0022,CITY FACILITY ENERGY EFFICIENC,10,0,0,0,0,0,0,0,0,0,0,0,14385
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0022,CITY FACILITY ENERGY EFFICIENC,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0081,PERCENT FOR ARTS              ,10,404.34,0,0,0,744.84,20597.5,404.34,208.79,250,35404.34,3798.21,504.63
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0081,PERCENT FOR ARTS              ,11,405.08,0,0,404.34,0,1507.78,7659.14,2031.32,3237.5,404.34,685,6260.62
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0081,PERCENT FOR ARTS              ,12,1120.65,172,0,700.65,1083.73,2595,0,18370.25,1516.55,13577.55,90,1090.91
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0162,TENANT IMPROVEMENTS           ,10,0,0,0,0,0,0,0,0,0,0,0,30.08
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0162,TENANT IMPROVEMENTS           ,11,0,33000,0,0,12300,68500,0,76500,-190300,0,1732.13,770.95
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0162,TENANT IMPROVEMENTS           ,12,0,1797.16,0,3337,4991.5,17.39,3622.09,5220,0,-16840.13,3062.48,10659.78
AA,JB,00001,General Fund                  ,730,PUBLIC SAFETY (CIP)           ,0170,FIRE APPARATUS REPLACEMENT    ,10,0,12554.3,43263.03,0,28667.17,1780.47,5894.25,70595.41,36211.41,50546.31,152342.58,77233.35
AA,JB,00001,General Fund                  ,730,PUBLIC SAFETY (CIP)           ,0170,FIRE APPARATUS REPLACEMENT    ,10,0,0,0,0,0,0,0,0,0,0,0,8311.65
AA,JB,00001,General Fund                  ,730,PUBLIC SAFETY (CIP)           ,0170,FIRE APPARATUS REPLACEMENT    ,11,201.59,17005.64,64643.18,5963.53,2592.78,0,10080.13,2576.17,162.24,419.14,0,307.42
AA,JB,00001,General Fund                  ,730,PUBLIC SAFETY (CIP)           ,0170,FIRE APPARATUS REPLACEMENT    ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,730,PUBLIC SAFETY (CIP)           ,0170,FIRE APPARATUS REPLACEMENT    ,12,0,79733.54,132047.48,563.1,1954.98,6226.62,71028.01,73823.31,11909.94,219.27,0,10307.13
AA,JB,00033,Airport Fund                  ,720,COMM & ECON DEV (CIP)         ,0814,SOUTHSIDE IMPROVEMENT PROJEJCT,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00033,Airport Fund                  ,720,COMM & ECON DEV (CIP)         ,0814,SOUTHSIDE IMPROVEMENT PROJEJCT,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0825,UNIVERSAL FARE SYSTEM         ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0825,UNIVERSAL FARE SYSTEM         ,10,0,0,200.33,0,0,72.4,400.66,0,1833.32,671.64,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0825,UNIVERSAL FARE SYSTEM         ,11,0,0,327.74,481.96,0,142.87,729.79,300.45,0,0,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0825,UNIVERSAL FARE SYSTEM         ,12,0,710587.8,0,166988.12,0,0,877576,0,0,166988,500964,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0825,UNIVERSAL FARE SYSTEM         ,12,0,434.23,1484.64,868.47,1334.44,181.94,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0188,PMP-VIRGINIA AVE PARK SUPP    ,10,650,8290,13977.3,650,2000,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0188,PMP-VIRGINIA AVE PARK SUPP    ,11,0,0,0,0,0,1118.7,0,165,0,1203.23,-1558.65,339.88
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0188,PMP-VIRGINIA AVE PARK SUPP    ,12,0,0,0,0,-103.48,103.48,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0214,SYNCHRONIZ/INTERCONNCT TRAFFIC,10,0,0,0,0,0,0,0,0,0,0,9792.95,3765.79
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0214,SYNCHRONIZ/INTERCONNCT TRAFFIC,11,0,0,0,0,0,0,0,0,0,0,0,1797.27
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0214,SYNCHRONIZ/INTERCONNCT TRAFFIC,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0407,TRAFFIC SIGNAL LED REPLACEMENT,10,0,0,81952.52,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0407,TRAFFIC SIGNAL LED REPLACEMENT,11,0,0,0,0,81985.79,0,6.81,0,0,0,0,17353.36
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0407,TRAFFIC SIGNAL LED REPLACEMENT,12,0,4830.31,0,2958.49,0,0,0,0,0,0,29629.36,25026.2
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0454,COASTAL CIRC & PKG IMPROVEMTS ,11,0,4433,0,20168.9,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0454,COASTAL CIRC & PKG IMPROVEMTS ,12,0,0,0,0,0,5.55,-5.55,0,0,15500,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0456,CROSSWALK IMPROVEMENTS        ,10,0,3835,0,6720,19145.71,0,31809.11,8845,13017.99,418.95,9617,2199.82
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0456,CROSSWALK IMPROVEMENTS        ,10,0,251.03,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0456,CROSSWALK IMPROVEMENTS        ,11,0,19390.58,478.96,23045,39254.29,3212.97,7676.27,3732.5,0,18915.38,45726.67,23234.67
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0456,CROSSWALK IMPROVEMENTS        ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0456,CROSSWALK IMPROVEMENTS        ,12,0,28295,2958.85,23645.92,1500.61,84303.29,0,750,59313.72,0,46760.61,-15000
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0469,FIBER OPTIC TELECOMM UPGRADE  ,10,0,97686.01,85975.49,6982,11103.8,5920.35,-27232.55,4675.56,-8746.78,28951.05,16155.28,-8778.7
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0469,FIBER OPTIC TELECOMM UPGRADE  ,11,0,71956.05,6838.17,-1735.88,-20843.03,-5994.02,23871.66,-69636,5521.49,12742.05,62608,78571.27
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0469,FIBER OPTIC TELECOMM UPGRADE  ,12,19002.02,-19002.02,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0522,FEASIBILITY & PRELIM DSGN 20TH,10,0,0,0,0,0,0,38500,19250,24062.5,14437.5,78750,-150973.44
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0522,FEASIBILITY & PRELIM DSGN 20TH,11,0,6.8,0,0,18289.55,0,0,20388.4,0,21168.02,3634.53,3124.5
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0522,FEASIBILITY & PRELIM DSGN 20TH,12,0,522168.16,1041382.7,67319,28038.48,37702,44614.75,0,0,78406.84,70.46,66.65
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0580,SIGN REPLACEMENT PROGRAM      ,10,0,0,0,0,0,0,1740.09,0,0,0,0,3740.28
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0580,SIGN REPLACEMENT PROGRAM      ,11,17.04,-40.16,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0580,SIGN REPLACEMENT PROGRAM      ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0652,CALIFORNIA INCLINE DESIGN     ,10,0,923.78,534.81,51783.66,2310.42,1008.27,504.88,39256.57,0,323.8,0,10951.41
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0652,CALIFORNIA INCLINE DESIGN     ,11,0,3322.91,15975,13874.49,1762.38,11384.49,253.93,375.79,6993.5,0,1154.52,1797.1
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0652,CALIFORNIA INCLINE DESIGN     ,12,0,244.39,0,3106.95,0,63.5,184.95,-640519.88,10288.24,0,227.5,-15817.14
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0655,PIER BRIDGE IMPROVEMENTS      ,10,0,0,0,0,0,0,0,0,0,0,0,77104.66
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0655,PIER BRIDGE IMPROVEMENTS      ,11,0,0,0,0,0,0,0,0,16935.51,-16935.51,0,4.9
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0655,PIER BRIDGE IMPROVEMENTS      ,12,0,0,0,0,4.9,0,0,0,10.34,0,0,5.05
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0659,PMP-RESTROOM/CONSESSION REPL  ,10,0,1868.75,0,0,182.68,0,0,6.7,7.11,256.7,3710,37069.25
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0659,PMP-RESTROOM/CONSESSION REPL  ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0664,PMP-SWIM CENTER               ,10,0,0,11912,0,2701,7871.39,71113.97,17470.17,198.78,0,0,0
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0664,PMP-SWIM CENTER               ,11,0,0,0,0,0,15758.89,53607.25,81948.41,104537.51,2774.85,13620,40985.35
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0664,PMP-SWIM CENTER               ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0666,PMP-AIRPORT PARK EXPANSION    ,10,0,7100,0,0,16131.75,0,0,0,11734.9,3827.43,0,4292.69
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0666,PMP-AIRPORT PARK EXPANSION    ,11,0,0,0,0,0,0,203.4,0,0,0,0,1115.67
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,0666,PMP-AIRPORT PARK EXPANSION    ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0724,STREET LIGHT MODERNIZATION PRO,10,0,0,0,0,0,706.14,0,43826.53,30580,16286.7,421279.22,174150.68
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0724,STREET LIGHT MODERNIZATION PRO,11,0,225933.98,290832.42,14960,61137.24,32037.77,0,0,115461.92,0,428.4,89330.13
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0724,STREET LIGHT MODERNIZATION PRO,12,0,38916.38,0,146854.99,63.22,1615.29,0,45590.93,303.2,11000,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0725,ALLEY REVITALIZATION PROJECT  ,10,0,19826.99,17255.29,2096.44,28804.88,2507.02,27114.98,11483.03,95.28,8791.06,0,24593.89
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0725,ALLEY REVITALIZATION PROJECT  ,11,0,15329.78,6066.46,14705,0,0,0,0,0,10262.96,34266.47,5252.56
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0725,ALLEY REVITALIZATION PROJECT  ,12,0,46452.82,25301.44,32278.93,1704.47,106.55,14877.68,0,1914.81,84099.78,483.49,9505.58
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0763,ENERGY EFFICIENCY/CONSERVATION,10,0,0,0,3610,0,0,0,0,0,0,3650,680.24
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0763,ENERGY EFFICIENCY/CONSERVATION,11,0.73,0,0,0,0,0,0,0,-0.73,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0820,CIVIC CENTER SPECIFIC PLAN    ,10,0,49521.2,0,0,1190.03,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0820,CIVIC CENTER SPECIFIC PLAN    ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0841,IMPLMNT NGBRHD TRAFFIC MSRS   ,10,6,0,234.61,0,129.84,0,106.88,0,132.71,0,3045.36,319.95
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0841,IMPLMNT NGBRHD TRAFFIC MSRS   ,11,0.48,0,139.84,0,0,150.16,162.8,112.5,172.28,0,156.48,159.64
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0841,IMPLMNT NGBRHD TRAFFIC MSRS   ,12,0,0,148.54,163.55,0,-312.09,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,2060,HMG-CITY HALL                 ,10,0,2223.5,136848,292159.2,200325.22,2400.48,16090.85,95883.41,179212.24,44062.62,91773.74,168446
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,2060,HMG-CITY HALL                 ,11,5238.1,133266,17300.14,3467.32,343889.48,13744.23,4959.8,89212.59,8363.49,12968.96,210254.08,94814.47
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,2060,HMG-CITY HALL                 ,12,-643.5,1587.5,194903.35,-643.5,83746.1,86240.68,5899.6,5574.5,122107.5,6304.5,3250,-217426.88
AA,JB,00004,Special Revenue Source Fund   ,740,RECREATIONAL & CULTURAL (CIP) ,0081,PERCENT FOR ARTS              ,11,0,0,0,90,0,0,0,0,0,0,0,0
AA,JB,00004,Special Revenue Source Fund   ,740,RECREATIONAL & CULTURAL (CIP) ,0081,PERCENT FOR ARTS              ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00004,Special Revenue Source Fund   ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0522,20TH & CLOVERFIELD IMPROV     ,10,0,0,0,0,0,8.62,0,0,0,0,36750,112575
AA,JB,00004,Special Revenue Source Fund   ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0522,20TH & CLOVERFIELD IMPROV     ,11,0,70371.25,1481.5,0,0,0,0,2722.25,0,0,1360,0
AA,JB,00004,Special Revenue Source Fund   ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0522,20TH & CLOVERFIELD IMPROV     ,12,0,13130,3421.01,3427.25,-977.5,2136.75,-3759.33,99847.22,347.5,93761.99,-70.46,5277.75
AA,JB,00004,Special Revenue Source Fund   ,720,COMM & ECON DEV (CIP)         ,0827,CITY TV REPLACEMENT EQUIPMENT ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00004,Special Revenue Source Fund   ,720,COMM & ECON DEV (CIP)         ,0827,CITY TV REPLACEMENT EQUIPMENT ,11,0,0,0,0,0,0,0,0,0,0,0,16404.2
AA,JB,00004,Special Revenue Source Fund   ,720,COMM & ECON DEV (CIP)         ,0827,CITY TV REPLACEMENT EQUIPMENT ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00011,Beach Recreation Fund         ,740,RECREATIONAL & CULTURAL (CIP) ,0081,PERCENT FOR ARTS              ,10,0,0,0,0,0,2000,0,0,0,50,0,0
AA,JB,00011,Beach Recreation Fund         ,740,RECREATIONAL & CULTURAL (CIP) ,0081,PERCENT FOR ARTS              ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00011,Beach Recreation Fund         ,740,RECREATIONAL & CULTURAL (CIP) ,0649,BEACH PARKING LOT IMPROVEMENTS,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00011,Beach Recreation Fund         ,740,RECREATIONAL & CULTURAL (CIP) ,0649,BEACH PARKING LOT IMPROVEMENTS,12,0,0,0,0,0,247294,0,0,0,0,0,0
AA,JB,00011,Beach Recreation Fund         ,740,RECREATIONAL & CULTURAL (CIP) ,0649,BEACH PARKING LOT IMPROVEMENTS,10,2601.59,4437.2,5290.32,44009.58,2800,0,1500,0,0,24556,0,0
AA,JB,00011,Beach Recreation Fund         ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0715,PARKING REVENUE EQUIPMENT     ,11,0,0,0,0,0,237664.82,11622.8,0,0,0,0,0
AA,JB,00011,Beach Recreation Fund         ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0715,PARKING REVENUE EQUIPMENT     ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00019,CDBG Fund                     ,720,COMM & ECON DEV (CIP)         ,0692,SAMOSHEL/SWASHLOCK RENOVATION ,10,0,0,0,0,0,0,0,0,150,0,543.75,0
AA,JB,00019,CDBG Fund                     ,720,COMM & ECON DEV (CIP)         ,0692,SAMOSHEL/SWASHLOCK RENOVATION ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0652,CALIFORNIA INCLINE DESIGN     ,11,0,0,0,0,0,0,0,0,0,16935.51,22045.79,23430.95
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0652,CALIFORNIA INCLINE DESIGN     ,12,0,0,0,11512.63,0,0,0,749199.83,40242.96,0,171693.21,95914.59
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0655,PIER BRIDGE IMPROVEMENTS      ,12,0,0,0,0,0,0,0,5205.39,30666.76,0,37183.83,24327.73
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0777,CONCRETE BUS PADS-TRANSIT ROUT,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00025,Water Fund                    ,710,GENERAL GOVERNMENT (CIP)      ,0020,UNDERGROUND TANK MGMT CLEANUP ,10,0,25343.27,25623.35,32682.62,5182,3775.27,4870.08,30658.22,11275.16,22109.72,59278.67,0
AA,JB,00025,Water Fund                    ,710,GENERAL GOVERNMENT (CIP)      ,0020,UNDERGROUND TANK MGMT CLEANUP ,11,0,35477.12,43835.53,0,0,0,142164.45,0,0,43271.58,0,228346.84
AA,JB,00025,Water Fund                    ,710,GENERAL GOVERNMENT (CIP)      ,0020,UNDERGROUND TANK MGMT CLEANUP ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,0136,WATER MAIN REPLACEMENT        ,10,0,24163.26,4701.25,5792.75,1666.5,9.84,2876.25,239712,7452.26,953.7,920.4,2859.01
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,0136,WATER MAIN REPLACEMENT        ,10,0,0,0,0,0,0,0,10569.87,0,0,0,16038.99
